player_id,nom,nationalite,photo_url,equipe_id,equipe,logo_equipe_url,drapeau_url,match_id,date,buts,passes_decisives,xg,tirs,minutes
291713,Armando González,Mexico,https://media.api-sports.io/football/players/291713.png,16,Mexico,https://media.api-sports.io/football/teams/16.png,,1489369,2026-06-11,0,0,,0,14
2889,Alexis Vega,Mexico,https://media.api-sports.io/football/players/2889.png,16,Mexico,https://media.api-sports.io/football/teams/16.png,,1489369,2026-06-11,0,0,,0,11
35769,Carlos Acevedo,Mexico,https://media.api-sports.io/football/players/35769.png,16,Mexico,https://media.api-sports.io/football/teams/16.png,,1489369,2026-06-11,0,0,,0,0
2098,Guillermo Ochoa,Mexico,https://media.api-sports.io/football/players/2098.png,16,Mexico,https://media.api-sports.io/football/teams/16.png,,1489369,2026-06-11,0,0,,0,0
2878,Jorge Sánchez,Mexico,https://media.api-sports.io/football/players/2878.png,16,Mexico,https://media.api-sports.io/football/teams/16.png,,1489369,2026-06-11,0,0,,0,0
35970,Luis Romo,Mexico,https://media.api-sports.io/football/players/35970.png,16,Mexico,https://media.api-sports.io/football/teams/16.png,,1489369,2026-06-11,0,0,,0,0
390002,Mateo Chávez,Mexico,https://media.api-sports.io/football/players/390002.png,16,Mexico,https://media.api-sports.io/football/teams/16.png,,1489369,2026-06-11,0,0,,0,0
36111,César Huerta,Mexico,https://media.api-sports.io/football/players/36111.png,16,Mexico,https://media.api-sports.io/football/teams/16.png,,1489369,2026-06-11,0,0,,0,0
313383,Obed Vargas,Mexico,https://media.api-sports.io/football/players/313383.png,16,Mexico,https://media.api-sports.io/football/teams/16.png,,1489369,2026-06-11,0,0,,0,0
35576,Orbelín Pineda,Mexico,https://media.api-sports.io/football/players/35576.png,16,Mexico,https://media.api-sports.io/football/teams/16.png,,1489369,2026-06-11,0,0,,0,0
36088,Guillermo Martínez,Mexico,https://media.api-sports.io/football/players/36088.png,16,Mexico,https://media.api-sports.io/football/teams/16.png,,1489369,2026-06-11,0,0,,0,0
94562,Santiago Giménez,Mexico,https://media.api-sports.io/football/players/94562.png,16,Mexico,https://media.api-sports.io/football/teams/16.png,,1489369,2026-06-11,0,0,,0,0
3275,Ronwen Williams,South Africa,https://media.api-sports.io/football/players/3275.png,1531,South Africa,https://media.api-sports.io/football/teams/1531.png,,1489369,2026-06-11,0,0,,0,90
46601,Khuliso Mudau,South Africa,https://media.api-sports.io/football/players/46601.png,1531,South Africa,https://media.api-sports.io/football/teams/1531.png,,1489369,2026-06-11,0,0,,0,90
46458,Nkosinathi Sibisi,South Africa,https://media.api-sports.io/football/players/46458.png,1531,South Africa,https://media.api-sports.io/football/teams/1531.png,,1489369,2026-06-11,0,0,,0,90
406752,Ime Okon,South Africa,https://media.api-sports.io/football/players/406752.png,1531,South Africa,https://media.api-sports.io/football/teams/1531.png,,1489369,2026-06-11,0,0,,0,90
510799,Mbekezeli Mbokazi,South Africa,https://media.api-sports.io/football/players/510799.png,1531,South Africa,https://media.api-sports.io/football/teams/1531.png,,1489369,2026-06-11,0,0,,1,90
46334,Aubrey Modiba,South Africa,https://media.api-sports.io/football/players/46334.png,1531,South Africa,https://media.api-sports.io/football/teams/1531.png,,1489369,2026-06-11,0,0,,1,77
3287,Teboho Mokoena,South Africa,https://media.api-sports.io/football/players/3287.png,1531,South Africa,https://media.api-sports.io/football/teams/1531.png,,1489369,2026-06-11,0,0,,0,90
158433,Siphephelo Sithole,South Africa,https://media.api-sports.io/football/players/158433.png,1531,South Africa,https://media.api-sports.io/football/teams/1531.png,,1489369,2026-06-11,0,0,,0,49
268710,Jayden Adams,South Africa,https://media.api-sports.io/football/players/268710.png,1531,South Africa,https://media.api-sports.io/football/teams/1531.png,,1489369,2026-06-11,0,0,,0,61
127429,Iqraam Rayners,South Africa,https://media.api-sports.io/football/players/127429.png,1531,South Africa,https://media.api-sports.io/football/teams/1531.png,,1489369,2026-06-11,0,0,,0,76
98936,Lyle Foster,South Africa,https://media.api-sports.io/football/players/98936.png,1531,South Africa,https://media.api-sports.io/football/teams/1531.png,,1489369,2026-06-11,0,0,,1,56
194430,Thalente Mbatha,South Africa,https://media.api-sports.io/football/players/194430.png,1531,South Africa,https://media.api-sports.io/football/teams/1531.png,,1489369,2026-06-11,0,0,,0,34
3289,Themba Zwane,South Africa,https://media.api-sports.io/football/players/3289.png,1531,South Africa,https://media.api-sports.io/football/teams/1531.png,,1489369,2026-06-11,0,0,,0,23
201354,Evidence Makgopa,South Africa,https://media.api-sports.io/football/players/201354.png,1531,South Africa,https://media.api-sports.io/football/teams/1531.png,,1489369,2026-06-11,0,0,,0,14
179893,Oswin Appollis,South Africa,https://media.api-sports.io/football/players/179893.png,1531,South Africa,https://media.api-sports.io/football/teams/1531.png,,1489369,2026-06-11,0,0,,0,13
46245,Ricardo Goss,South Africa,https://media.api-sports.io/football/players/46245.png,1531,South Africa,https://media.api-sports.io/football/teams/1531.png,,1489369,2026-06-11,0,0,,0,0
46417,Sipho Chaine,South Africa,https://media.api-sports.io/football/players/46417.png,1531,South Africa,https://media.api-sports.io/football/teams/1531.png,,1489369,2026-06-11,0,0,,0,0
163041,Bradley Cross,South Africa,https://media.api-sports.io/football/players/163041.png,1531,South Africa,https://media.api-sports.io/football/teams/1531.png,,1489369,2026-06-11,0,0,,0,0
474630,Khulumani Ndamane,South Africa,https://media.api-sports.io/football/players/474630.png,1531,South Africa,https://media.api-sports.io/football/teams/1531.png,,1489369,2026-06-11,0,0,,0,0
392387,Olwethu Makhanya,South Africa,https://media.api-sports.io/football/players/392387.png,1531,South Africa,https://media.api-sports.io/football/teams/1531.png,,1489369,2026-06-11,0,0,,0,0
430078,Samukelo Kabini,South Africa,https://media.api-sports.io/football/players/430078.png,1531,South Africa,https://media.api-sports.io/football/teams/1531.png,,1489369,2026-06-11,0,0,,0,0
330174,Tholo Thabang Matuludi,South Africa,https://media.api-sports.io/football/players/330174.png,1531,South Africa,https://media.api-sports.io/football/teams/1531.png,,1489369,2026-06-11,0,0,,0,0
295977,Tshepang Moremi,South Africa,https://media.api-sports.io/football/players/295977.png,1531,South Africa,https://media.api-sports.io/football/teams/1531.png,,1489369,2026-06-11,0,0,,0,0
414149,Relebohile Mofokeng,South Africa,https://media.api-sports.io/football/players/414149.png,1531,South Africa,https://media.api-sports.io/football/teams/1531.png,,1489369,2026-06-11,0,0,,0,0
359561,Kamogelo Sebelebele,South Africa,https://media.api-sports.io/football/players/359561.png,1531,South Africa,https://media.api-sports.io/football/teams/1531.png,,1489369,2026-06-11,0,0,,0,0
354831,Thapelo Maseko,South Africa,https://media.api-sports.io/football/players/354831.png,1531,South Africa,https://media.api-sports.io/football/teams/1531.png,,1489369,2026-06-11,0,0,,0,0
2892,Kim Seung-gyu,South Korea,https://media.api-sports.io/football/players/2892.png,17,South Korea,https://media.api-sports.io/football/teams/17.png,,1538999,2026-06-12,0,0,,0,90
237218,Han-Beom Lee,South Korea,https://media.api-sports.io/football/players/237218.png,17,South Korea,https://media.api-sports.io/football/teams/17.png,,1538999,2026-06-12,0,0,,1,90
2897,Kim Min-jae,South Korea,https://media.api-sports.io/football/players/2897.png,17,South Korea,https://media.api-sports.io/football/teams/17.png,,1538999,2026-06-12,0,0,,0,90
304951,Gi-Hyuk Lee,South Korea,https://media.api-sports.io/football/players/304951.png,17,South Korea,https://media.api-sports.io/football/teams/17.png,,1538999,2026-06-12,0,0,,0,90
197985,Young-woo Seol,South Korea,https://media.api-sports.io/football/players/197985.png,17,South Korea,https://media.api-sports.io/football/teams/17.png,,1538999,2026-06-12,0,0,,0,90
2901,Hwang In-beom,South Korea,https://media.api-sports.io/football/players/2901.png,17,South Korea,https://media.api-sports.io/football/teams/17.png,,1538999,2026-06-12,1,1,,3,84
2909,Seung Ho Paik,South Korea,https://media.api-sports.io/football/players/2909.png,17,South Korea,https://media.api-sports.io/football/teams/17.png,,1538999,2026-06-12,0,0,,0,84
237220,Lee Tae-seok,South Korea,https://media.api-sports.io/football/players/237220.png,17,South Korea,https://media.api-sports.io/football/teams/17.png,,1538999,2026-06-12,0,0,,0,69
927,Kang-in Lee,South Korea,https://media.api-sports.io/football/players/927.png,17,South Korea,https://media.api-sports.io/football/teams/17.png,,1538999,2026-06-12,0,1,,1,90
2906,Jae-sung Lee,South Korea,https://media.api-sports.io/football/players/2906.png,17,South Korea,https://media.api-sports.io/football/teams/17.png,,1538999,2026-06-12,0,0,,2,62
186,Son Heung-min,South Korea,https://media.api-sports.io/football/players/186.png,17,South Korea,https://media.api-sports.io/football/teams/17.png,,1538999,2026-06-12,0,0,,3,69
24888,Hwang Hee-chan,South Korea,https://media.api-sports.io/football/players/24888.png,17,South Korea,https://media.api-sports.io/football/teams/17.png,,1538999,2026-06-12,0,0,,0,28
237050,Ji-sung Eom,South Korea,https://media.api-sports.io/football/players/237050.png,17,South Korea,https://media.api-sports.io/football/teams/17.png,,1538999,2026-06-12,0,0,,0,21
34710,Hyeon-gyu Oh,South Korea,https://media.api-sports.io/football/players/34710.png,17,South Korea,https://media.api-sports.io/football/teams/17.png,,1538999,2026-06-12,1,0,,1,21
34168,Jin-gyu Kim,South Korea,https://media.api-sports.io/football/players/34168.png,17,South Korea,https://media.api-sports.io/football/teams/17.png,,1538999,2026-06-12,0,0,,0,13
99211,Jin-seob Park,South Korea,https://media.api-sports.io/football/players/99211.png,17,South Korea,https://media.api-sports.io/football/teams/17.png,,1538999,2026-06-12,0,0,,0,13
2890,Jo Hyeonwoo,South Korea,https://media.api-sports.io/football/players/2890.png,17,South Korea,https://media.api-sports.io/football/teams/17.png,,1538999,2026-06-12,0,0,,0,0
34374,Song Bum-keun,South Korea,https://media.api-sports.io/football/players/34374.png,17,South Korea,https://media.api-sports.io/football/teams/17.png,,1538999,2026-06-12,0,0,,0,0
2912,Kim Moon-hwan,South Korea,https://media.api-sports.io/football/players/2912.png,17,South Korea,https://media.api-sports.io/football/teams/17.png,,1538999,2026-06-12,0,0,,0,0
357209,Wi-je Cho,South Korea,https://media.api-sports.io/football/players/357209.png,17,South Korea,https://media.api-sports.io/football/teams/17.png,,1538999,2026-06-12,0,0,,0,0
34418,Kim Tae-hyeon,South Korea,https://media.api-sports.io/football/players/34418.png,17,South Korea,https://media.api-sports.io/football/teams/17.png,,1538999,2026-06-12,0,0,,0,0
34431,Dong-gyeong Lee,South Korea,https://media.api-sports.io/football/players/34431.png,17,South Korea,https://media.api-sports.io/football/teams/17.png,,1538999,2026-06-12,0,0,,0,0
280358,Jens Castrop,South Korea,https://media.api-sports.io/football/players/280358.png,17,South Korea,https://media.api-sports.io/football/teams/17.png,,1538999,2026-06-12,0,0,,0,0
357286,Jun-Ho Bae,South Korea,https://media.api-sports.io/football/players/357286.png,17,South Korea,https://media.api-sports.io/football/teams/17.png,,1538999,2026-06-12,0,0,,0,0
34211,Gue-sung Cho,South Korea,https://media.api-sports.io/football/players/34211.png,17,South Korea,https://media.api-sports.io/football/teams/17.png,,1538999,2026-06-12,0,0,,0,0
304958,Yang Hyun-Jun,South Korea,https://media.api-sports.io/football/players/304958.png,17,South Korea,https://media.api-sports.io/football/teams/17.png,,1538999,2026-06-12,0,0,,0,0
138804,Matěj Kovář,Czechia,https://media.api-sports.io/football/players/138804.png,770,Czechia,https://media.api-sports.io/football/teams/770.png,,1538999,2026-06-12,0,0,,0,90
337740,Štěpán Chaloupek,Czechia,https://media.api-sports.io/football/players/337740.png,770,Czechia,https://media.api-sports.io/football/teams/770.png,,1538999,2026-06-12,0,0,,0,90
162964,Robin Hranáč,Czechia,https://media.api-sports.io/football/players/162964.png,770,Czechia,https://media.api-sports.io/football/teams/770.png,,1538999,2026-06-12,0,0,,0,90
66407,Ladislav Krejčí,Czechia,https://media.api-sports.io/football/players/66407.png,770,Czechia,https://media.api-sports.io/football/teams/770.png,,1538999,2026-06-12,1,0,,1,90
1231,Vladimír Coufal,Czechia,https://media.api-sports.io/football/players/1231.png,770,Czechia,https://media.api-sports.io/football/teams/770.png,,1538999,2026-06-12,0,1,,0,90
1243,Tomáš Souček,Czechia,https://media.api-sports.io/football/players/1243.png,770,Czechia,https://media.api-sports.io/football/teams/770.png,,1538999,2026-06-12,0,0,,1,90
386837,Alexandr Sojka,Czechia,https://media.api-sports.io/football/players/386837.png,770,Czechia,https://media.api-sports.io/football/teams/770.png,,1538999,2026-06-12,0,0,,0,84
1237,Jaroslav Zelený,Czechia,https://media.api-sports.io/football/players/1237.png,770,Czechia,https://media.api-sports.io/football/teams/770.png,,1538999,2026-06-12,0,0,,0,90
66353,Lukáš Provod,Czechia,https://media.api-sports.io/football/players/66353.png,770,Czechia,https://media.api-sports.io/football/teams/770.png,,1538999,2026-06-12,0,0,,0,64
66387,Pavel Šulc,Czechia,https://media.api-sports.io/football/players/66387.png,770,Czechia,https://media.api-sports.io/football/teams/770.png,,1538999,2026-06-12,0,0,,1,64
794,Patrik Schick,Czechia,https://media.api-sports.io/football/players/794.png,770,Czechia,https://media.api-sports.io/football/teams/770.png,,1538999,2026-06-12,0,0,,0,64
241,Michal Sadílek,Czechia,https://media.api-sports.io/football/players/241.png,770,Czechia,https://media.api-sports.io/football/teams/770.png,,1538999,2026-06-12,0,0,,2,26
66019,Adam Hložek,Czechia,https://media.api-sports.io/football/players/66019.png,770,Czechia,https://media.api-sports.io/football/teams/770.png,,1538999,2026-06-12,0,0,,2,26
818,Tomáš Chorý,Czechia,https://media.api-sports.io/football/players/818.png,770,Czechia,https://media.api-sports.io/football/teams/770.png,,1538999,2026-06-12,0,0,,0,26
66275,Mojmír Chytil,Czechia,https://media.api-sports.io/football/players/66275.png,770,Czechia,https://media.api-sports.io/football/teams/770.png,,1538999,2026-06-12,0,0,,0,13
66347,Jindřich Staněk,Czechia,https://media.api-sports.io/football/players/66347.png,770,Czechia,https://media.api-sports.io/football/teams/770.png,,1538999,2026-06-12,0,0,,0,0
269349,Lukáš Horníček,Czechia,https://media.api-sports.io/football/players/269349.png,770,Czechia,https://media.api-sports.io/football/teams/770.png,,1538999,2026-06-12,0,0,,0,0
128793,David Jurásek,Czechia,https://media.api-sports.io/football/players/128793.png,770,Czechia,https://media.api-sports.io/football/teams/770.png,,1538999,2026-06-12,0,0,,0,0
128772,David Zima,Czechia,https://media.api-sports.io/football/players/128772.png,770,Czechia,https://media.api-sports.io/football/teams/770.png,,1538999,2026-06-12,0,0,,0,0
2252,Tomáš Holeš,Czechia,https://media.api-sports.io/football/players/2252.png,770,Czechia,https://media.api-sports.io/football/teams/770.png,,1538999,2026-06-12,0,0,,0,0
66214,David Douděra,Czechia,https://media.api-sports.io/football/players/66214.png,770,Czechia,https://media.api-sports.io/football/teams/770.png,,1538999,2026-06-12,0,0,,0,0
290212,Denis Višinský,Czechia,https://media.api-sports.io/football/players/290212.png,770,Czechia,https://media.api-sports.io/football/teams/770.png,,1538999,2026-06-12,0,0,,0,0
555437,Hugo Sochurek,Czechia,https://media.api-sports.io/football/players/555437.png,770,Czechia,https://media.api-sports.io/football/teams/770.png,,1538999,2026-06-12,0,0,,0,0
162194,Lukáš Červ,Czechia,https://media.api-sports.io/football/players/162194.png,770,Czechia,https://media.api-sports.io/football/teams/770.png,,1538999,2026-06-12,0,0,,0,0
25348,Vladimír Darida,Czechia,https://media.api-sports.io/football/players/25348.png,770,Czechia,https://media.api-sports.io/football/teams/770.png,,1538999,2026-06-12,0,0,,0,0
66340,Jan Kuchta,Czechia,https://media.api-sports.io/football/players/66340.png,770,Czechia,https://media.api-sports.io/football/teams/770.png,,1538999,2026-06-12,0,0,,0,0
51274,Maxime Crépeau,Canada,https://media.api-sports.io/football/players/51274.png,5529,Canada,https://media.api-sports.io/football/teams/5529.png,,1539000,2026-06-12,0,0,,0,90
78547,Alistair Johnston,Canada,https://media.api-sports.io/football/players/78547.png,5529,Canada,https://media.api-sports.io/football/teams/5529.png,,1539000,2026-06-12,0,0,,0,90
327738,Luc De Fougerolles,Canada,https://media.api-sports.io/football/players/327738.png,5529,Canada,https://media.api-sports.io/football/teams/5529.png,,1539000,2026-06-12,0,0,,0,90
51295,Derek Cornelius,Canada,https://media.api-sports.io/football/players/51295.png,5529,Canada,https://media.api-sports.io/football/teams/5529.png,,1539000,2026-06-12,0,0,,1,90
50816,Richie Laryea,Canada,https://media.api-sports.io/football/players/50816.png,5529,Canada,https://media.api-sports.io/football/teams/5529.png,,1539000,2026-06-12,0,0,,1,90
51016,Tajon Buchanan,Canada,https://media.api-sports.io/football/players/51016.png,5529,Canada,https://media.api-sports.io/football/teams/5529.png,,1539000,2026-06-12,0,0,,0,61
328046,Ismael Koné,Canada,https://media.api-sports.io/football/players/328046.png,5529,Canada,https://media.api-sports.io/football/teams/5529.png,,1539000,2026-06-12,0,0,,0,90
35570,Stephen Eustaquio,Canada,https://media.api-sports.io/football/players/35570.png,5529,Canada,https://media.api-sports.io/football/teams/5529.png,,1539000,2026-06-12,0,0,,1,89
44798,Liam Millar,Canada,https://media.api-sports.io/football/players/44798.png,5529,Canada,https://media.api-sports.io/football/teams/5529.png,,1539000,2026-06-12,0,0,,0,61
8489,Jonathan David,Canada,https://media.api-sports.io/football/players/8489.png,5529,Canada,https://media.api-sports.io/football/teams/5529.png,,1539000,2026-06-12,0,0,,2,61
351587,Tani Oluwaseyi,Canada,https://media.api-sports.io/football/players/351587.png,5529,Canada,https://media.api-sports.io/football/teams/5529.png,,1539000,2026-06-12,0,0,,2,76
362145,Ali Ahmed,Canada,https://media.api-sports.io/football/players/362145.png,5529,Canada,https://media.api-sports.io/football/teams/5529.png,,1539000,2026-06-12,0,0,,0,29
50826,Jacob Shaffelburg,Canada,https://media.api-sports.io/football/players/50826.png,5529,Canada,https://media.api-sports.io/football/teams/5529.png,,1539000,2026-06-12,0,0,,0,29
313353,Promise David,Canada,https://media.api-sports.io/football/players/313353.png,5529,Canada,https://media.api-sports.io/football/teams/5529.png,,1539000,2026-06-12,0,1,,1,29
2001,Cyle Larin,Canada,https://media.api-sports.io/football/players/2001.png,5529,Canada,https://media.api-sports.io/football/teams/5529.png,,1539000,2026-06-12,1,0,,1,14
50817,Jonathan Osorio,Canada,https://media.api-sports.io/football/players/50817.png,5529,Canada,https://media.api-sports.io/football/teams/5529.png,,1539000,2026-06-12,0,0,,0,1
51148,Dayne St. Clair,Canada,https://media.api-sports.io/football/players/51148.png,5529,Canada,https://media.api-sports.io/football/teams/5529.png,,1539000,2026-06-12,0,0,,0,0
284554,Owen Goodman,Canada,https://media.api-sports.io/football/players/284554.png,5529,Canada,https://media.api-sports.io/football/teams/5529.png,,1539000,2026-06-12,0,0,,0,0
416901,Niko Sigur,Canada,https://media.api-sports.io/football/players/416901.png,5529,Canada,https://media.api-sports.io/football/teams/5529.png,,1539000,2026-06-12,0,0,,0,0
18938,Alfie Jones,Canada,https://media.api-sports.io/football/players/18938.png,5529,Canada,https://media.api-sports.io/football/teams/5529.png,,1539000,2026-06-12,0,0,,0,0
78494,Joel Waterman,Canada,https://media.api-sports.io/football/players/78494.png,5529,Canada,https://media.api-sports.io/football/teams/5529.png,,1539000,2026-06-12,0,0,,0,0
407017,Moise Bombito,Canada,https://media.api-sports.io/football/players/407017.png,5529,Canada,https://media.api-sports.io/football/teams/5529.png,,1539000,2026-06-12,0,0,,0,0
509,Alphonso Davies,Canada,https://media.api-sports.io/football/players/509.png,5529,Canada,https://media.api-sports.io/football/teams/5529.png,,1539000,2026-06-12,0,0,,0,0
294824,Nathan-Dylan Saliba,Canada,https://media.api-sports.io/football/players/294824.png,5529,Canada,https://media.api-sports.io/football/teams/5529.png,,1539000,2026-06-12,0,0,,0,0
50788,Mathieu Choinière,Canada,https://media.api-sports.io/football/players/50788.png,5529,Canada,https://media.api-sports.io/football/teams/5529.png,,1539000,2026-06-12,0,0,,0,0
193279,Jayden Nelson,Canada,https://media.api-sports.io/football/players/193279.png,5529,Canada,https://media.api-sports.io/football/teams/5529.png,,1539000,2026-06-12,0,0,,0,0
9026,Nikola Vasilj,Bosnia & Herzegovina,https://media.api-sports.io/football/players/9026.png,1113,Bosnia & Herzegovina,https://media.api-sports.io/football/teams/1113.png,,1539000,2026-06-12,0,0,,0,90
7318,Amar Dedić,Bosnia & Herzegovina,https://media.api-sports.io/football/players/7318.png,1113,Bosnia & Herzegovina,https://media.api-sports.io/football/teams/1113.png,,1539000,2026-06-12,0,0,,0,90
1741,Nikola Katić,Bosnia & Herzegovina,https://media.api-sports.io/football/players/1741.png,1113,Bosnia & Herzegovina,https://media.api-sports.io/football/teams/1113.png,,1539000,2026-06-12,0,0,,0,90
271350,Tarik Muharemović,Bosnia & Herzegovina,https://media.api-sports.io/football/players/271350.png,1113,Bosnia & Herzegovina,https://media.api-sports.io/football/teams/1113.png,,1539000,2026-06-12,0,0,,1,90
1442,Sead Kolašinac,Bosnia & Herzegovina,https://media.api-sports.io/football/players/1442.png,1113,Bosnia & Herzegovina,https://media.api-sports.io/football/teams/1113.png,,1539000,2026-06-12,0,1,,0,84
329409,Esmir Bajraktarević,Bosnia & Herzegovina,https://media.api-sports.io/football/players/329409.png,1113,Bosnia & Herzegovina,https://media.api-sports.io/football/teams/1113.png,,1539000,2026-06-12,0,0,,0,74
264094,Benjamin Tahirović,Bosnia & Herzegovina,https://media.api-sports.io/football/players/264094.png,1113,Bosnia & Herzegovina,https://media.api-sports.io/football/teams/1113.png,,1539000,2026-06-12,0,0,,1,90
162222,Ivan Bašić,Bosnia & Herzegovina,https://media.api-sports.io/football/players/162222.png,1113,Bosnia & Herzegovina,https://media.api-sports.io/football/teams/1113.png,,1539000,2026-06-12,0,0,,0,62
322101,Amar Memić,Bosnia & Herzegovina,https://media.api-sports.io/football/players/322101.png,1113,Bosnia & Herzegovina,https://media.api-sports.io/football/teams/1113.png,,1539000,2026-06-12,0,0,,1,74
46930,Ermedin Demirović,Bosnia & Herzegovina,https://media.api-sports.io/football/players/46930.png,1113,Bosnia & Herzegovina,https://media.api-sports.io/football/teams/1113.png,,1539000,2026-06-12,0,0,,1,90
77037,Jovo Lukić,Bosnia & Herzegovina,https://media.api-sports.io/football/players/77037.png,1113,Bosnia & Herzegovina,https://media.api-sports.io/football/teams/1113.png,,1539000,2026-06-12,1,0,,3,62
70514,Armin Gigović,Bosnia & Herzegovina,https://media.api-sports.io/football/players/70514.png,1113,Bosnia & Herzegovina,https://media.api-sports.io/football/teams/1113.png,,1539000,2026-06-12,0,0,,0,28
314377,Samed Baždar,Bosnia & Herzegovina,https://media.api-sports.io/football/players/314377.png,1113,Bosnia & Herzegovina,https://media.api-sports.io/football/teams/1113.png,,1539000,2026-06-12,0,0,,0,28
1324,Ivan Šunjić,Bosnia & Herzegovina,https://media.api-sports.io/football/players/1324.png,1113,Bosnia & Herzegovina,https://media.api-sports.io/football/teams/1113.png,,1539000,2026-06-12,0,0,,0,16
395559,Kerim Alajbegović,Bosnia & Herzegovina,https://media.api-sports.io/football/players/395559.png,1113,Bosnia & Herzegovina,https://media.api-sports.io/football/teams/1113.png,,1539000,2026-06-12,0,0,,0,16
25129,Dženis Burnić,Bosnia & Herzegovina,https://media.api-sports.io/football/players/25129.png,1113,Bosnia & Herzegovina,https://media.api-sports.io/football/teams/1113.png,,1539000,2026-06-12,0,0,,0,13
446130,Mladen Jurkas,Bosnia & Herzegovina,https://media.api-sports.io/football/players/446130.png,1113,Bosnia & Herzegovina,https://media.api-sports.io/football/teams/1113.png,,1539000,2026-06-12,0,0,,0,0
108370,Martin Zlomislić,Bosnia & Herzegovina,https://media.api-sports.io/football/players/108370.png,1113,Bosnia & Herzegovina,https://media.api-sports.io/football/teams/1113.png,,1539000,2026-06-12,0,0,,0,0
409670,Arjan Malić,Bosnia & Herzegovina,https://media.api-sports.io/football/players/409670.png,1113,Bosnia & Herzegovina,https://media.api-sports.io/football/teams/1113.png,,1539000,2026-06-12,0,0,,0,0
14301,Stjepan Radeljić,Bosnia & Herzegovina,https://media.api-sports.io/football/players/14301.png,1113,Bosnia & Herzegovina,https://media.api-sports.io/football/teams/1113.png,,1539000,2026-06-12,0,0,,0,0
53517,Dennis Hadžikadunić,Bosnia & Herzegovina,https://media.api-sports.io/football/players/53517.png,1113,Bosnia & Herzegovina,https://media.api-sports.io/football/teams/1113.png,,1539000,2026-06-12,0,0,,0,0
76867,Nihad Mujakić,Bosnia & Herzegovina,https://media.api-sports.io/football/players/76867.png,1113,Bosnia & Herzegovina,https://media.api-sports.io/football/teams/1113.png,,1539000,2026-06-12,0,0,,0,0
50006,Amir Hadžiahmetović,Bosnia & Herzegovina,https://media.api-sports.io/football/players/50006.png,1113,Bosnia & Herzegovina,https://media.api-sports.io/football/teams/1113.png,,1539000,2026-06-12,0,0,,0,0
340173,Ermin Mahmic,Bosnia & Herzegovina,https://media.api-sports.io/football/players/340173.png,1113,Bosnia & Herzegovina,https://media.api-sports.io/football/teams/1113.png,,1539000,2026-06-12,0,0,,0,0
790,Edin Džeko,Bosnia & Herzegovina,https://media.api-sports.io/football/players/790.png,1113,Bosnia & Herzegovina,https://media.api-sports.io/football/teams/1113.png,,1539000,2026-06-12,0,0,,0,0
28382,Haris Tabaković,Bosnia & Herzegovina,https://media.api-sports.io/football/players/28382.png,1113,Bosnia & Herzegovina,https://media.api-sports.io/football/teams/1113.png,,1539000,2026-06-12,0,0,,0,0
